lang_a,lang_b,clcs
fr,sr,0.685370741482966
fr,sv,0.7274549098196392
fr,uk,0.685370741482966
fr,zh,0.7054108216432866
he,hi,0.6152304609218436
he,hr,0.6533066132264529
he,hu,0.4729458917835671
he,id,0.6673346693386774
he,it,0.6893787575150301
he,lv,0.6352705410821643
he,nl,0.6693386773547094
he,pl,0.5751503006012024
he,pt,0.6192384769539078
he,ro,0.6392785571142284
he,ru,0.6052104208416834
he,sl,0.6072144288577155
he,sr,0.6032064128256514
he,sv,0.6172344689378757
he,uk,0.591182364729459
he,zh,0.6352705410821643
hi,hr,0.5751503006012024
hi,hu,0.49899799599198397
hi,id,0.625250501002004
hi,it,0.6152304609218436
hi,lv,0.6693386773547094
hi,nl,0.6172344689378757
hi,pl,0.5390781563126252
hi,pt,0.6072144288577155
hi,ro,0.593186372745491
hi,ru,0.6312625250501002
hi,sl,0.5791583166332666
hi,sr,0.5731462925851704
hi,sv,0.6332665330661322
hi,uk,0.5470941883767535
hi,zh,0.6212424849699398
hr,hu,0.655310621242485
hr,id,0.6593186372745491
hr,it,0.687374749498998
hr,lv,0.6412825651302605
hr,nl,0.7054108216432866
hr,pl,0.7134268537074149
hr,pt,0.655310621242485
hr,ro,0.6713426853707415
hr,ru,0.687374749498998
hr,sl,0.7094188376753507
hr,sr,0.7214428857715431
hr,sv,0.717434869739479
hr,uk,0.6673346693386774
hr,zh,0.6332665330661322
hu,id,0.5591182364729459
hu,it,0.5811623246492986
hu,lv,0.5871743486973948
hu,nl,0.6392785571142284
hu,pl,0.6753507014028056
hu,pt,0.6052104208416834
hu,ro,0.6292585170340681
hu,ru,0.6332665330661322
hu,sl,0.6753507014028056
hu,sr,0.6613226452905812
hu,sv,0.6673346693386774
hu,uk,0.6973947895791583
hu,zh,0.49899799599198397
id,it,0.7434869739478958
id,lv,0.6773547094188377
id,nl,0.6953907815631263
id,pl,0.6673346693386774
id,pt,0.7014028056112225
id,ro,0.6753507014028056
id,ru,0.687374749498998
id,sl,0.6372745490981964
id,sr,0.6332665330661322
id,sv,0.6893787575150301
id,uk,0.6673346693386774
id,zh,0.7394789579158316
it,lv,0.6653306613226453
it,nl,0.7214428857715431
it,pl,0.6733466933867736
it,pt,0.751503006012024
it,ro,0.6813627254509018
it,ru,0.6993987975951904
it,sl,0.6913827655310621
it,sr,0.6533066132264529
it,sv,0.7154308617234469
it,uk,0.655310621242485
it,zh,0.7254509018036072
lv,nl,0.6633266533066132
lv,pl,0.6412825651302605
lv,pt,0.6633266533066132
lv,ro,0.6533066132264529
lv,ru,0.6893787575150301
lv,sl,0.6793587174348698
lv,sr,0.6332665330661322
lv,sv,0.7014028056112225
lv,uk,0.627254509018036
lv,zh,0.6372745490981964
nl,pl,0.6993987975951904
nl,pt,0.6953907815631263
nl,ro,0.7314629258517034
nl,ru,0.6973947895791583
