lang_a,lang_b,clcs
ar,bg,0.6793587174348698
ar,bs,0.7394789579158316
ar,cs,0.7194388777555111
ar,da,0.7094188376753507
ar,de,0.6993987975951904
ar,el,0.7194388777555111
ar,en,0.7294589178356713
ar,es,0.7234468937875751
ar,fi,0.7274549098196392
ar,fr,0.7194388777555111
ar,he,0.7094188376753507
ar,hi,0.6793587174348698
ar,hr,0.7474949899799599
ar,hu,0.7294589178356713
ar,id,0.7134268537074149
ar,it,0.7234468937875751
ar,lv,0.6953907815631263
ar,nl,0.7274549098196392
ar,pl,0.7294589178356713
ar,pt,0.749498997995992
ar,ro,0.7274549098196392
ar,ru,0.7374749498997996
ar,sl,0.7234468937875751
ar,sr,0.7414829659318637
ar,sv,0.7134268537074149
ar,uk,0.7274549098196392
ar,zh,0.7134268537074149
bg,bs,0.7034068136272545
bg,cs,0.7234468937875751
bg,da,0.7114228456913828
bg,de,0.7214428857715431
bg,el,0.687374749498998
bg,en,0.7294589178356713
bg,es,0.7074148296593187
bg,fi,0.7294589178356713
bg,fr,0.7274549098196392
bg,he,0.657314629258517
bg,hi,0.6472945891783567
bg,hr,0.7254509018036072
bg,hu,0.7074148296593187
bg,id,0.7274549098196392
bg,it,0.717434869739479
bg,lv,0.6513026052104208
bg,nl,0.749498997995992
bg,pl,0.6973947895791583
bg,pt,0.7434869739478958
bg,ro,0.7314629258517034
bg,ru,0.7214428857715431
bg,sl,0.717434869739479
bg,sr,0.7374749498997996
bg,sv,0.7134268537074149
bg,uk,0.7254509018036072
bg,zh,0.6713426853707415
bs,cs,0.8016032064128257
bs,da,0.781563126252505
bs,de,0.7695390781563126
bs,el,0.7334669338677354
bs,en,0.7955911823647295
bs,es,0.7835671342685371
bs,fi,0.749498997995992
bs,fr,0.7755511022044088
bs,he,0.717434869739479
bs,hi,0.6973947895791583
bs,hr,0.8997995991983968
bs,hu,0.7835671342685371
bs,id,0.7414829659318637
bs,it,0.7915831663326653
bs,lv,0.7114228456913828
bs,nl,0.7735470941883767
bs,pl,0.7775551102204409
bs,pt,0.7975951903807615
bs,ro,0.7835671342685371
bs,ru,0.7835671342685371
bs,sl,0.7995991983967936
bs,sr,0.8196392785571143
bs,sv,0.7715430861723447
bs,uk,0.7695390781563126
bs,zh,0.7274549098196392
cs,da,0.811623246492986
cs,de,0.779559118236473
cs,el,0.7575150300601202
cs,en,0.811623246492986
cs,es,0.8296593186372746
cs,fi,0.7735470941883767
cs,fr,0.7995991983967936
cs,he,0.7314629258517034
cs,hi,0.6893787575150301
cs,hr,0.8156312625250501
cs,hu,0.781563126252505
cs,id,0.779559118236473
cs,it,0.8156312625250501
cs,lv,0.7414829659318637
cs,nl,0.8196392785571143
cs,pl,0.7955911823647295
cs,pt,0.8336673346693386
cs,ro,0.8056112224448898
cs,ru,0.7975951903807615
cs,sl,0.7875751503006012
cs,sr,0.7675350701402806
cs,sv,0.8016032064128257
cs,uk,0.779559118236473
cs,zh,0.6953907815631263
da,de,0.843687374749499
da,el,0.7454909819639278
da,en,0.8617234468937875
da,es,0.8416833667334669
da,fi,0.7715430861723447
da,fr,0.8416833667334669
da,he,0.7274549098196392
da,hi,0.6993987975951904
da,hr,0.7915831663326653
da,hu,0.7935871743486974
da,id,0.779559118236473
da,it,0.845691382765531
da,lv,0.6773547094188377
da,nl,0.8076152304609219
da,pl,0.8096192384769539
da,pt,0.8316633266533067
da,ro,0.7715430861723447
da,ru,0.8176352705410822
da,sl,0.7995991983967936
da,sr,0.779559118236473
da,sv,0.8316633266533067
da,uk,0.7855711422845691
da,zh,0.7354709418837675
de,el,0.7214428857715431
de,en,0.845691382765531
de,es,0.8296593186372746
de,fi,0.7615230460921844
de,fr,0.8376753507014028
de,he,0.6773547094188377
de,hi,0.6933867735470942
de,hr,0.7995991983967936
de,hu,0.779559118236473
de,id,0.7615230460921844
de,it,0.8236472945891784
de,lv,0.6833667334669339
de,nl,0.7975951903807615
de,pl,0.7755511022044088
de,pt,0.8096192384769539
de,ro,0.7755511022044088
de,ru,0.8156312625250501
de,sl,0.7955911823647295
de,sr,0.7655310621242485
de,sv,0.8096192384769539
de,uk,0.7895791583166333
de,zh,0.751503006012024
el,en,0.7555110220440882
el,es,0.7635270541082164
el,fi,0.7535070140280561
el,fr,0.7454909819639278
el,he,0.7054108216432866
el,hi,0.6693386773547094
el,hr,0.749498997995992
el,hu,0.7535070140280561
el,id,0.7394789579158316
el,it,0.7434869739478958
el,lv,0.7074148296593187
el,nl,0.749498997995992
el,pl,0.7374749498997996
el,pt,0.7675350701402806
el,ro,0.781563126252505
el,ru,0.7555110220440882
el,sl,0.7314629258517034
el,sr,0.7434869739478958
