lang_a,lang_b,clcs
de,he,0.7381546134663342
de,hi,0.6807980049875312
de,hr,0.6807980049875312
de,hu,0.770573566084788
de,id,0.7481296758104738
de,it,0.7680798004987531
de,lv,0.7057356608478803
de,nl,0.7830423940149626
de,pl,0.7830423940149626
de,pt,0.7855361596009975
de,ro,0.7755610972568578
de,ru,0.7805486284289277
de,sl,0.6982543640897756
de,sr,0.7331670822942643
de,sv,0.7980049875311721
de,uk,0.7506234413965087
de,zh,0.7506234413965087
el,es,0.7556109725685786
el,fi,0.6882793017456359
el,fr,0.773067331670823
el,he,0.7381546134663342
el,hi,0.6907730673316709
el,hr,0.6683291770573566
el,hu,0.7381546134663342
el,id,0.7331670822942643
el,it,0.7780548628428927
el,lv,0.6882793017456359
el,nl,0.7481296758104738
el,pl,0.7306733167082294
el,pt,0.770573566084788
el,ro,0.6882793017456359
el,ru,0.7481296758104738
el,sl,0.6384039900249376
el,sr,0.683291770573566
el,sv,0.7356608478802993
el,uk,0.7331670822942643
el,zh,0.7406483790523691
es,fi,0.71571072319202
es,fr,0.8079800498753117
es,he,0.7107231920199502
es,hi,0.6608478802992519
es,hr,0.7231920199501247
es,hu,0.7581047381546134
es,id,0.7655860349127181
es,it,0.7680798004987531
es,lv,0.6882793017456359
es,nl,0.7855361596009975
es,pl,0.7605985037406484
es,pt,0.773067331670823
es,ro,0.7905236907730673
es,ru,0.7630922693266833
es,sl,0.7007481296758105
es,sr,0.7556109725685786
es,sv,0.7855361596009975
es,uk,0.7231920199501247
es,zh,0.7655860349127181
fi,fr,0.7082294264339152
fi,he,0.6583541147132169
fi,hi,0.6583541147132169
fi,hr,0.6733167082294265
fi,hu,0.7107231920199502
fi,id,0.6807980049875312
fi,it,0.713216957605985
fi,lv,0.7107231920199502
fi,nl,0.7306733167082294
fi,pl,0.6708229426433915
fi,pt,0.6882793017456359
fi,ro,0.6982543640897756
fi,ru,0.6932668329177057
fi,sl,0.6633416458852868
fi,sr,0.7032418952618454
fi,sv,0.7481296758104738
fi,uk,0.7082294264339152
fi,zh,0.7082294264339152
fr,he,0.743142144638404
fr,hi,0.6932668329177057
fr,hr,0.7206982543640897
fr,hu,0.7630922693266833
fr,id,0.7481296758104738
fr,it,0.8179551122194514
fr,lv,0.6783042394014963
fr,nl,0.7930174563591023
fr,pl,0.7605985037406484
fr,pt,0.800498753117207
fr,ro,0.7406483790523691
fr,ru,0.773067331670823
fr,sl,0.713216957605985
fr,sr,0.7306733167082294
fr,sv,0.7980049875311721
fr,uk,0.7381546134663342
fr,zh,0.770573566084788
he,hi,0.6483790523690773
he,hr,0.6583541147132169
he,hu,0.7306733167082294
he,id,0.7356608478802993
he,it,0.7256857855361596
he,lv,0.6608478802992519
he,nl,0.7206982543640897
he,pl,0.7107231920199502
he,pt,0.7630922693266833
he,ro,0.71571072319202
he,ru,0.7306733167082294
he,sl,0.6733167082294265
he,sr,0.6982543640897756
he,sv,0.7356608478802993
he,uk,0.71571072319202
he,zh,0.7406483790523691
hi,hr,0.6458852867830424
hi,hu,0.6708229426433915
hi,id,0.6708229426433915
hi,it,0.6658354114713217
hi,lv,0.655860349127182
hi,nl,0.6633416458852868
hi,pl,0.685785536159601
hi,pt,0.6807980049875312
hi,ro,0.6458852867830424
hi,ru,0.6733167082294265
hi,sl,0.6309226932668329
hi,sr,0.628428927680798
hi,sv,0.6882793017456359
hi,uk,0.6807980049875312
hi,zh,0.7082294264339152
hr,hu,0.685785536159601
hr,id,0.6807980049875312
hr,it,0.7182044887780549
hr,lv,0.6408977556109726
hr,nl,0.7182044887780549
hr,pl,0.7082294264339152
hr,pt,0.6758104738154613
hr,ro,0.6882793017456359
hr,ru,0.6783042394014963
hr,sl,0.683291770573566
hr,sr,0.7206982543640897
hr,sv,0.7182044887780549
hr,uk,0.6508728179551122
hr,zh,0.685785536159601
hu,id,0.7306733167082294
hu,it,0.7581047381546134
hu,lv,0.6758104738154613
hu,nl,0.7655860349127181
hu,pl,0.7456359102244389
hu,pt,0.7306733167082294
hu,ro,0.7206982543640897
hu,ru,0.743142144638404
hu,sl,0.6907730673316709
hu,sr,0.7306733167082294
hu,sv,0.7581047381546134
hu,uk,0.7356608478802993
hu,zh,0.7381546134663342
id,it,0.7556109725685786
id,lv,0.6583541147132169
id,nl,0.7331670822942643
id,pl,0.7057356608478803
id,pt,0.7331670822942643
id,ro,0.7032418952618454
id,ru,0.7456359102244389
id,sl,0.628428927680798
id,sr,0.7057356608478803
id,sv,0.7381546134663342
id,uk,0.7281795511221946
id,zh,0.7306733167082294
it,lv,0.6907730673316709
it,nl,0.7605985037406484
it,pl,0.7356608478802993
it,pt,0.7855361596009975
it,ro,0.7107231920199502
it,ru,0.7406483790523691
it,sl,0.6633416458852868
it,sr,0.6932668329177057
it,sv,0.7880299251870324
it,uk,0.7182044887780549
it,zh,0.7605985037406484
lv,nl,0.7107231920199502
lv,pl,0.6633416458852868
lv,pt,0.6882793017456359
lv,ro,0.685785536159601
lv,ru,0.6708229426433915
lv,sl,0.6458852867830424
lv,sr,0.6608478802992519
lv,sv,0.71571072319202
lv,uk,0.6708229426433915
lv,zh,0.7182044887780549
nl,pl,0.7581047381546134
nl,pt,0.7506234413965087
nl,ro,0.770573566084788
nl,ru,0.743142144638404
nl,sl,0.6982543640897756
nl,sr,0.7356608478802993
nl,sv,0.773067331670823
nl,uk,0.743142144638404
nl,zh,0.7581047381546134
pl,pt,0.743142144638404
pl,ro,0.7581047381546134
pl,ru,0.7556109725685786
pl,sl,0.7206982543640897
pl,sr,0.7107231920199502
pl,sv,0.773067331670823
pl,uk,0.7281795511221946
pl,zh,0.7231920199501247
pt,ro,0.7581047381546134
pt,ru,0.7581047381546134
pt,sl,0.6907730673316709
pt,sr,0.7281795511221946
pt,sv,0.7905236907730673
pt,uk,0.7381546134663342
pt,zh,0.7306733167082294
ro,ru,0.7182044887780549
ro,sl,0.7206982543640897
ro,sr,0.7206982543640897
ro,sv,0.770573566084788
ro,uk,0.7182044887780549
ro,zh,0.7231920199501247
ru,sl,0.6907730673316709
ru,sr,0.7381546134663342
ru,sv,0.7406483790523691
ru,uk,0.7182044887780549
ru,zh,0.7481296758104738
sl,sr,0.7057356608478803
sl,sv,0.7082294264339152
sl,uk,0.6733167082294265
sl,zh,0.6583541147132169
sr,sv,0.7605985037406484
sr,uk,0.685785536159601
sr,zh,0.7007481296758105
sv,uk,0.7356608478802993
sv,zh,0.7406483790523691
uk,zh,0.7506234413965087
