lang_a,lang_b,clcs
el,sr,0.7174515235457064
el,sv,0.7950138504155124
el,uk,0.7977839335180056
el,zh,0.7950138504155124
es,fi,0.7313019390581718
es,fr,0.8808864265927978
es,he,0.8365650969529086
es,hi,0.7368421052631579
es,hr,0.778393351800554
es,hu,0.7479224376731302
es,id,0.8393351800554016
es,it,0.9002770083102493
es,lv,0.6759002770083102
es,nl,0.8836565096952909
es,pl,0.8476454293628809
es,pt,0.8864265927977839
es,ro,0.8365650969529086
es,ru,0.8088642659279779
es,sl,0.7839335180055401
es,sr,0.7229916897506925
es,sv,0.8005540166204986
es,uk,0.7811634349030471
es,zh,0.8033240997229917
fi,fr,0.7174515235457064
fi,he,0.7174515235457064
fi,hi,0.6592797783933518
fi,hr,0.739612188365651
fi,hu,0.6925207756232687
fi,id,0.7174515235457064
fi,it,0.7368421052631579
fi,lv,0.6703601108033241
fi,nl,0.7340720221606648
fi,pl,0.7202216066481995
fi,pt,0.7285318559556787
fi,ro,0.7340720221606648
fi,ru,0.6925207756232687
fi,sl,0.7091412742382271
fi,sr,0.6731301939058172
fi,sv,0.7091412742382271
fi,uk,0.7008310249307479
fi,zh,0.6842105263157895
fr,he,0.8614958448753463
fr,hi,0.7590027700831025
fr,hr,0.817174515235457
fr,hu,0.7562326869806094
fr,id,0.8476454293628809
fr,it,0.8698060941828255
fr,lv,0.6842105263157895
fr,nl,0.889196675900277
fr,pl,0.850415512465374
fr,pt,0.889196675900277
fr,ro,0.8337950138504155
fr,ru,0.8393351800554016
fr,sl,0.778393351800554
fr,sr,0.7590027700831025
fr,sv,0.8060941828254847
fr,uk,0.8033240997229917
fr,zh,0.8088642659279779
he,hi,0.7285318559556787
he,hr,0.775623268698061
he,hu,0.7479224376731302
he,id,0.8199445983379502
he,it,0.8199445983379502
he,lv,0.6897506925207756
he,nl,0.8614958448753463
he,pl,0.817174515235457
he,pt,0.8282548476454293
he,ro,0.814404432132964
he,ru,0.817174515235457
he,sl,0.7562326869806094
he,sr,0.7506925207756233
he,sv,0.778393351800554
he,uk,0.775623268698061
he,zh,0.817174515235457
hi,hr,0.7174515235457064
hi,hu,0.6343490304709142
hi,id,0.739612188365651
hi,it,0.7285318559556787
hi,lv,0.6204986149584487
hi,nl,0.7368421052631579
hi,pl,0.7091412742382271
hi,pt,0.7368421052631579
hi,ro,0.7063711911357341
hi,ru,0.7257617728531855
hi,sl,0.6869806094182825
hi,sr,0.667590027700831
hi,sv,0.6869806094182825
hi,uk,0.7423822714681441
hi,zh,0.6897506925207756
hr,hu,0.7229916897506925
hr,id,0.7590027700831025
hr,it,0.7811634349030471
hr,lv,0.6897506925207756
hr,nl,0.7728531855955678
hr,pl,0.7728531855955678
hr,pt,0.8005540166204986
hr,ro,0.7617728531855956
hr,ru,0.7645429362880887
hr,sl,0.7811634349030471
hr,sr,0.7202216066481995
hr,sv,0.7617728531855956
hr,uk,0.7257617728531855
hr,zh,0.7202216066481995
hu,id,0.7590027700831025
hu,it,0.7506925207756233
hu,lv,0.7174515235457064
hu,nl,0.7673130193905817
hu,pl,0.7340720221606648
hu,pt,0.7368421052631579
hu,ro,0.7368421052631579
hu,ru,0.7562326869806094
hu,sl,0.7202216066481995
hu,sr,0.7174515235457064
hu,sv,0.7479224376731302
hu,uk,0.7146814404432132
hu,zh,0.7119113573407202
id,it,0.8421052631578947
id,lv,0.7063711911357341
id,nl,0.8698060941828255
id,pl,0.8116343490304709
id,pt,0.8448753462603878
id,ro,0.8393351800554016
id,ru,0.8476454293628809
id,sl,0.7534626038781164
id,sr,0.703601108033241
id,sv,0.8033240997229917
id,uk,0.7950138504155124
id,zh,0.7977839335180056
it,lv,0.7063711911357341
it,nl,0.8919667590027701
it,pl,0.850415512465374
it,pt,0.8919667590027701
it,ro,0.8587257617728532
it,ru,0.817174515235457
it,sl,0.7867036011080333
it,sr,0.7313019390581718
it,sv,0.814404432132964
it,uk,0.775623268698061
it,zh,0.7894736842105263
lv,nl,0.7091412742382271
lv,pl,0.6925207756232687
lv,pt,0.7008310249307479
lv,ro,0.6952908587257618
lv,ru,0.6925207756232687
lv,sl,0.6731301939058172
lv,sr,0.6592797783933518
lv,sv,0.703601108033241
lv,uk,0.6842105263157895
lv,zh,0.6731301939058172
nl,pl,0.8725761772853186
nl,pt,0.889196675900277
nl,ro,0.8476454293628809
nl,ru,0.8337950138504155
nl,sl,0.7617728531855956
nl,sr,0.7451523545706371
nl,sv,0.8254847645429363
nl,uk,0.8033240997229917
nl,zh,0.8060941828254847
pl,pt,0.850415512465374
pl,ro,0.8448753462603878
pl,ru,0.814404432132964
pl,sl,0.7534626038781164
pl,sr,0.7285318559556787
pl,sv,0.8227146814404432
pl,uk,0.7894736842105263
pl,zh,0.7922437673130194
pt,ro,0.8476454293628809
pt,ru,0.8199445983379502
pt,sl,0.778393351800554
pt,sr,0.739612188365651
pt,sv,0.8033240997229917
pt,uk,0.7839335180055401
pt,zh,0.8060941828254847
ro,ru,0.8033240997229917
ro,sl,0.7506925207756233
ro,sr,0.7202216066481995
ro,sv,0.814404432132964
ro,uk,0.8005540166204986
ro,zh,0.8116343490304709
ru,sl,0.7451523545706371
ru,sr,0.7063711911357341
ru,sv,0.7645429362880887
ru,uk,0.7977839335180056
ru,zh,0.7811634349030471
sl,sr,0.7119113573407202
sl,sv,0.7313019390581718
sl,uk,0.7063711911357341
sl,zh,0.7091412742382271
sr,sv,0.7202216066481995
sr,uk,0.6897506925207756
sr,zh,0.6731301939058172
sv,uk,0.7479224376731302
sv,zh,0.7506925207756233
uk,zh,0.7839335180055401
