lang_a,lang_b,clcs
ar,bg,0.6057692307692307
ar,bs,0.625
ar,cs,0.657051282051282
ar,da,0.6314102564102564
ar,de,0.6410256410256411
ar,el,0.6121794871794872
ar,es,0.6474358974358975
ar,fi,0.5737179487179487
ar,fr,0.6410256410256411
ar,he,0.6346153846153846
ar,hi,0.5833333333333334
ar,hr,0.6121794871794872
ar,hu,0.5705128205128205
ar,id,0.6378205128205128
ar,it,0.6378205128205128
ar,lv,0.6217948717948718
ar,nl,0.6378205128205128
ar,pl,0.592948717948718
ar,pt,0.6378205128205128
ar,ro,0.6089743589743589
ar,ru,0.6346153846153846
ar,sl,0.5801282051282052
ar,sr,0.625
ar,sv,0.6474358974358975
ar,uk,0.6089743589743589
ar,zh,0.6153846153846154
bg,bs,0.5737179487179487
bg,cs,0.5993589743589743
bg,da,0.5897435897435898
bg,de,0.6057692307692307
bg,el,0.6057692307692307
bg,es,0.5801282051282052
bg,fi,0.5480769230769231
bg,fr,0.6474358974358975
bg,he,0.6153846153846154
bg,hi,0.5673076923076923
bg,hr,0.6025641025641025
bg,hu,0.5256410256410257
bg,id,0.5961538461538461
bg,it,0.592948717948718
bg,lv,0.5737179487179487
bg,nl,0.6185897435897436
bg,pl,0.6153846153846154
bg,pt,0.6217948717948718
bg,ro,0.6185897435897436
bg,ru,0.6282051282051282
bg,sl,0.5769230769230769
bg,sr,0.6442307692307693
bg,sv,0.5961538461538461
bg,uk,0.6057692307692307
bg,zh,0.5480769230769231
bs,cs,0.6891025641025641
bs,da,0.6282051282051282
bs,de,0.6217948717948718
bs,el,0.6153846153846154
bs,es,0.6025641025641025
bs,fi,0.6153846153846154
bs,fr,0.6410256410256411
bs,he,0.6346153846153846
bs,hi,0.5801282051282052
bs,hr,0.8525641025641025
bs,hu,0.6506410256410257
bs,id,0.6314102564102564
bs,it,0.6410256410256411
bs,lv,0.6378205128205128
bs,nl,0.6506410256410257
bs,pl,0.6762820512820513
bs,pt,0.6282051282051282
bs,ro,0.6506410256410257
bs,ru,0.6602564102564102
bs,sl,0.6602564102564102
bs,sr,0.6923076923076923
bs,sv,0.6730769230769231
bs,uk,0.657051282051282
bs,zh,0.5673076923076923
cs,da,0.7211538461538461
cs,de,0.7211538461538461
cs,el,0.6121794871794872
cs,es,0.6666666666666666
cs,fi,0.6955128205128205
cs,fr,0.717948717948718
cs,he,0.6378205128205128
cs,hi,0.6378205128205128
cs,hr,0.6826923076923077
cs,hu,0.7211538461538461
cs,id,0.6666666666666666
cs,it,0.6987179487179487
cs,lv,0.6955128205128205
cs,nl,0.7083333333333334
cs,pl,0.7211538461538461
cs,pt,0.6858974358974359
cs,ro,0.6474358974358975
cs,ru,0.6891025641025641
cs,sl,0.7051282051282052
cs,sr,0.6858974358974359
cs,sv,0.7339743589743589
cs,uk,0.75
cs,zh,0.6089743589743589
da,de,0.7532051282051282
da,el,0.6602564102564102
da,es,0.7532051282051282
da,fi,0.657051282051282
da,fr,0.782051282051282
da,he,0.6698717948717948
da,hi,0.6602564102564102
da,hr,0.6762820512820513
da,hu,0.6121794871794872
da,id,0.6858974358974359
da,it,0.7275641025641025
da,lv,0.7243589743589743
da,nl,0.7147435897435898
da,pl,0.6698717948717948
da,pt,0.7211538461538461
da,ro,0.6762820512820513
da,ru,0.6762820512820513
da,sl,0.6891025641025641
da,sr,0.6506410256410257
da,sv,0.7435897435897436
da,uk,0.6410256410256411
da,zh,0.6634615384615384
de,el,0.5865384615384616
de,es,0.7307692307692307
de,fi,0.5993589743589743
de,fr,0.7339743589743589
de,he,0.6666666666666666
de,hi,0.6378205128205128
de,hr,0.6442307692307693
de,hu,0.6089743589743589
de,id,0.6891025641025641
de,it,0.7115384615384616
de,lv,0.7051282051282052
de,nl,0.7339743589743589
de,pl,0.6602564102564102
de,pt,0.6826923076923077
de,ro,0.6987179487179487
de,ru,0.6410256410256411
de,sl,0.6794871794871795
de,sr,0.6410256410256411
de,sv,0.6730769230769231
de,uk,0.6666666666666666
de,zh,0.6891025641025641
el,es,0.6089743589743589
el,fi,0.5993589743589743
el,fr,0.6826923076923077
el,he,0.6153846153846154
el,hi,0.6185897435897436
el,hr,0.6089743589743589
el,hu,0.5384615384615384
el,id,0.6025641025641025
el,it,0.6538461538461539
el,lv,0.6217948717948718
el,nl,0.6698717948717948
el,pl,0.6282051282051282
el,pt,0.6346153846153846
el,ro,0.6730769230769231
el,ru,0.625
el,sl,0.6410256410256411
el,sr,0.6025641025641025
el,sv,0.6153846153846154
el,uk,0.6025641025641025
el,zh,0.5448717948717948
es,fi,0.6153846153846154
es,fr,0.7884615384615384
es,he,0.6987179487179487
es,hi,0.6506410256410257
es,hr,0.6410256410256411
es,hu,0.5448717948717948
es,id,0.7371794871794872
es,it,0.7788461538461539
es,lv,0.7051282051282052
es,nl,0.6923076923076923
es,pl,0.6314102564102564
es,pt,0.7532051282051282
es,ro,0.6538461538461539
es,ru,0.6506410256410257
es,sl,0.657051282051282
es,sr,0.6698717948717948
es,sv,0.6858974358974359
es,uk,0.6282051282051282
es,zh,0.7307692307692307
fi,fr,0.6538461538461539
fi,he,0.6442307692307693
fi,hi,0.625
fi,hr,0.6474358974358975
fi,hu,0.5993589743589743
fi,id,0.6282051282051282
fi,it,0.6410256410256411
fi,lv,0.6698717948717948
fi,nl,0.6314102564102564
fi,pl,0.6282051282051282
fi,pt,0.6314102564102564
fi,ro,0.625
fi,ru,0.6442307692307693
fi,sl,0.6089743589743589
fi,sr,0.6346153846153846
fi,sv,0.6698717948717948
fi,uk,0.6282051282051282
fi,zh,0.592948717948718
fr,he,0.6858974358974359
fr,hi,0.6698717948717948
fr,hr,0.6666666666666666
fr,hu,0.6025641025641025
fr,id,0.7211538461538461
fr,it,0.7788461538461539
